Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,pdays,Previous,Poutcome,Deposit
45,admin.,Divorced,Tertiary,No,1506,No,No,Cellular,28,jul,365,4,-1,0,unknown,Yes
49,admin.,Single,Secondary,No,716,Yes,No,Unknown,15,may,1257,3,-1,0,unknown,Yes
31,management,Single,Tertiary,No,354,No,No,Cellular,21,apr,242,2,-1,0,unknown,Yes
41,management,Divorced,Tertiary,No,1757,No,No,Cellular,22,apr,314,1,239,13,failure,Yes
57,technician,Married,Secondary,No,7554,No,No,Telephone,28,oct,141,1,-1,0,unknown,Yes
57,management,Divorced,Unknown,No,854,No,No,Cellular,6,oct,480,1,40,5,success,Yes
58,retired,Married,Secondary,No,1230,No,No,Cellular,20,may,420,1,87,1,failure,Yes
54,management,Married,Tertiary,No,1303,No,No,Cellular,3,feb,1635,1,-1,0,unknown,Yes
36,management,Married,Tertiary,No,93,No,No,Cellular,12,jul,262,2,182,7,failure,Yes
53,services,Divorced,Primary,No,-291,Yes,Yes,Unknown,7,may,591,1,-1,0,unknown,Yes
34,admin.,Married,Tertiary,No,69,No,Yes,Cellular,3,aug,263,3,251,3,success,Yes
27,unemployed,Single,Secondary,No,771,No,No,Cellular,21,oct,181,1,302,3,other,Yes
41,services,Single,Secondary,No,-675,Yes,Yes,Cellular,18,mar,147,4,-1,0,unknown,Yes
62,technician,Married,Secondary,No,973,No,No,Cellular,2,feb,326,1,-1,0,unknown,Yes
27,blue-collar,Single,Primary,No,377,No,No,Cellular,19,feb,645,2,-1,0,unknown,Yes
37,technician,Married,Secondary,No,480,No,No,Cellular,22,oct,344,2,182,8,other,Yes
22,student,Single,Secondary,No,552,No,No,Cellular,1,sep,327,1,-1,0,unknown,Yes
27,student,Single,Tertiary,No,3733,Yes,No,Telephone,13,feb,299,6,-1,0,unknown,Yes
30,services,Single,Secondary,No,-158,Yes,No,Cellular,12,may,426,1,370,2,failure,Yes
28,admin.,Single,Secondary,No,136,No,No,Cellular,16,jun,355,1,-1,0,unknown,Yes
27,admin.,Single,Secondary,No,4590,Yes,No,Cellular,10,nov,131,4,89,3,failure,Yes
42,management,Divorced,Secondary,No,283,Yes,No,Cellular,23,jul,761,1,-1,0,unknown,Yes
36,management,Married,Tertiary,No,0,Yes,No,Telephone,23,oct,140,1,143,3,failure,Yes
27,blue-collar,Married,Secondary,No,419,Yes,No,Unknown,4,jun,1181,2,-1,0,unknown,Yes
58,services,Divorced,Secondary,No,462,No,No,Cellular,12,aug,332,1,-1,0,unknown,Yes
55,technician,Divorced,Secondary,Yes,4,No,No,Cellular,28,jan,1048,1,-1,0,unknown,Yes
52,admin.,Divorced,Secondary,No,363,Yes,No,Cellular,21,aug,168,1,462,1,success,Yes
42,management,Single,Tertiary,No,7560,No,No,Cellular,28,jan,132,1,-1,0,unknown,Yes
46,management,Divorced,Tertiary,No,1297,No,No,Cellular,11,aug,716,3,-1,0,unknown,Yes
32,technician,Single,Secondary,No,40,No,No,Cellular,8,aug,419,2,-1,0,unknown,Yes
52,technician,Single,Secondary,No,436,No,Yes,Unknown,22,mar,95,1,-1,0,unknown,Yes
57,admin.,Married,Secondary,No,403,Yes,No,Cellular,18,may,603,1,340,2,other,Yes
40,technician,Single,Secondary,No,5637,Yes,No,Unknown,30,may,553,3,-1,0,unknown,Yes
30,self-employed,Single,Tertiary,No,916,No,No,Cellular,29,dec,449,2,-1,0,unknown,Yes
30,management,Married,Tertiary,No,1942,Yes,Yes,Cellular,21,nov,436,2,178,3,other,Yes
39,technician,Divorced,Secondary,No,385,No,No,Cellular,13,oct,242,1,48,2,failure,Yes
28,technician,Single,Secondary,Yes,-1042,Yes,No,Unknown,6,jun,712,2,-1,0,unknown,Yes
34,management,Married,Tertiary,No,3696,No,No,Cellular,8,apr,758,2,160,5,other,Yes
30,management,Single,Tertiary,No,3384,No,No,Cellular,4,jun,578,2,-1,0,unknown,Yes
24,technician,Married,Secondary,No,556,Yes,No,Cellular,8,feb,278,1,94,4,success,Yes
59,management,Married,Tertiary,No,315,No,No,Cellular,2,mar,591,1,176,2,failure,Yes
38,unemployed,Married,Tertiary,No,2812,Yes,No,Cellular,30,apr,830,1,-1,0,unknown,Yes
47,unemployed,Married,Primary,No,324,No,No,Cellular,21,nov,462,2,-1,0,unknown,Yes
52,blue-collar,Married,Secondary,No,-519,Yes,No,Unknown,9,jun,442,8,-1,0,unknown,Yes
35,student,Single,Secondary,No,188,Yes,No,Cellular,16,feb,75,3,200,5,failure,Yes
61,management,Married,Tertiary,No,267,No,No,Cellular,20,apr,190,1,-1,0,unknown,Yes
46,self-employed,Divorced,Tertiary,No,21,No,No,Cellular,30,jul,566,2,-1,0,unknown,Yes
55,admin.,Married,Unknown,No,2038,No,No,Cellular,9,apr,394,1,-1,0,unknown,Yes
42,technician,Single,Unknown,No,11115,No,No,Cellular,10,aug,187,1,102,1,success,Yes
26,management,Single,Tertiary,No,194,No,No,Cellular,22,apr,407,2,-1,0,unknown,Yes
58,admin.,Married,Secondary,No,169,No,No,Cellular,13,aug,880,1,92,8,success,Yes
46,management,Divorced,Secondary,No,0,No,No,Cellular,27,aug,763,5,-1,0,unknown,Yes
39,management,Married,Secondary,No,2981,No,No,Cellular,26,mar,200,1,-1,0,unknown,Yes
29,student,Single,Secondary,No,67,No,No,Cellular,23,feb,211,1,187,5,success,Yes
21,technician,Single,Unknown,No,360,No,No,Cellular,26,may,131,2,-1,0,unknown,Yes
57,technician,Married,Primary,No,3376,Yes,No,Telephone,2,jun,421,2,-1,0,unknown,Yes
31,management,Single,Tertiary,No,4718,Yes,No,Cellular,21,nov,536,1,-1,0,unknown,Yes
49,technician,Divorced,Unknown,No,387,No,No,Cellular,28,jan,325,1,-1,0,unknown,Yes
56,management,Divorced,Tertiary,No,4266,Yes,No,Unknown,17,jun,490,4,-1,0,unknown,Yes
30,admin.,Married,Secondary,No,396,Yes,No,Cellular,13,may,366,3,348,2,failure,Yes
34,technician,Single,Secondary,No,2085,No,No,Cellular,10,aug,356,3,182,2,success,Yes
35,management,Single,Tertiary,No,62,Yes,No,Cellular,20,apr,213,3,-1,0,unknown,Yes
55,retired,Divorced,Secondary,No,-268,No,Yes,Cellular,24,jul,1417,1,-1,0,unknown,Yes
44,blue-collar,Married,Secondary,No,1697,Yes,No,Unknown,4,jul,150,2,-1,0,unknown,Yes
36,technician,Married,Tertiary,No,341,No,No,Cellular,13,aug,282,1,-1,0,unknown,Yes
63,retired,Divorced,Primary,No,109,No,No,Cellular,10,nov,406,2,-1,0,unknown,Yes
37,management,Married,Tertiary,No,0,No,No,Cellular,15,jan,426,2,196,1,other,Yes
58,retired,Married,Primary,No,4158,No,No,Cellular,13,aug,455,2,-1,0,unknown,Yes
37,management,Married,Tertiary,No,156,No,No,Cellular,19,nov,366,3,-1,0,unknown,Yes
26,management,Single,Tertiary,No,390,No,No,Cellular,7,aug,325,1,-1,0,unknown,Yes
44,blue-collar,Single,Primary,No,36,Yes,No,Cellular,15,may,551,1,371,2,failure,Yes
37,technician,Single,Tertiary,No,0,Yes,No,Cellular,23,jul,366,6,-1,0,unknown,Yes
53,management,Divorced,Tertiary,No,50,Yes,No,Cellular,15,may,669,1,337,3,failure,Yes
37,management,Single,Tertiary,No,102,Yes,No,Cellular,6,may,445,1,258,2,failure,Yes
40,blue-collar,Married,Primary,No,57,Yes,No,Cellular,31,jul,1007,9,-1,0,unknown,Yes
40,blue-collar,Divorced,Secondary,No,973,No,No,Cellular,14,may,449,1,-1,0,unknown,Yes
31,management,Married,Tertiary,No,3,Yes,Yes,Cellular,11,feb,331,1,-1,0,unknown,Yes
36,self-employed,Married,Secondary,No,1245,Yes,No,Unknown,6,jun,1469,9,-1,0,unknown,Yes
36,blue-collar,Married,Primary,No,828,No,No,Cellular,13,may,1512,1,345,8,failure,Yes
52,blue-collar,Married,Unknown,No,0,Yes,No,Cellular,9,jul,1486,1,-1,0,unknown,Yes
39,blue-collar,Married,Secondary,No,167,Yes,Yes,Cellular,12,may,612,1,-1,0,unknown,Yes
47,admin.,Married,Unknown,No,66,No,No,Cellular,7,aug,358,1,-1,0,unknown,Yes
49,entrepreneur,Married,Secondary,No,687,Yes,No,Cellular,17,apr,772,1,-1,0,unknown,Yes
32,technician,Married,Tertiary,No,2688,No,No,Cellular,14,oct,216,1,57,1,failure,Yes
36,management,Married,Tertiary,No,625,Yes,No,Cellular,18,jul,1360,9,-1,0,unknown,Yes
27,technician,Single,Secondary,No,1742,Yes,No,Unknown,16,may,787,1,-1,0,unknown,Yes
71,retired,Divorced,Primary,No,1729,No,No,Cellular,17,nov,456,2,-1,0,unknown,Yes
32,blue-collar,Married,Secondary,No,889,Yes,No,Cellular,10,sep,185,1,99,5,success,Yes
29,management,Single,Tertiary,No,224,Yes,No,Cellular,24,apr,65,2,81,3,failure,Yes
64,housemaid,Married,Primary,No,768,No,No,Cellular,14,jan,371,1,-1,0,unknown,Yes
24,student,Single,Secondary,No,1809,No,No,Cellular,11,oct,165,1,95,2,success,Yes
21,student,Single,Primary,No,423,No,No,Telephone,18,jan,287,5,285,5,success,Yes
42,entrepreneur,Divorced,Secondary,No,335,Yes,No,Cellular,12,may,580,1,-1,0,unknown,Yes
47,blue-collar,Married,Secondary,No,182,Yes,No,Telephone,10,jul,39,1,-1,0,unknown,Yes
53,blue-collar,Divorced,Primary,No,4401,No,No,Telephone,11,nov,241,1,92,1,success,Yes
33,admin.,Single,Secondary,No,607,No,No,Cellular,27,feb,110,2,-1,0,unknown,Yes
62,retired,Married,Primary,No,1084,No,No,Cellular,14,apr,505,1,-1,0,unknown,Yes
33,blue-collar,Married,Secondary,No,0,No,No,Cellular,29,jul,454,6,-1,0,unknown,Yes
58,unemployed,Married,Secondary,No,687,Yes,No,Cellular,30,apr,341,2,-1,0,unknown,Yes
52,services,Married,Secondary,No,659,No,No,Cellular,27,oct,113,1,-1,0,unknown,Yes
37,technician,Single,Secondary,No,1435,No,No,Cellular,18,aug,724,16,-1,0,unknown,Yes
37,management,Single,Tertiary,No,8828,No,No,Unknown,12,jun,1010,3,-1,0,unknown,Yes
34,admin.,Married,Tertiary,No,69,No,Yes,Cellular,25,nov,296,1,205,2,failure,Yes
79,retired,Divorced,Primary,No,79,No,No,Cellular,9,oct,1106,2,-1,0,unknown,Yes
54,self-employed,Married,Tertiary,No,990,No,No,Cellular,3,jun,244,2,-1,0,unknown,Yes
28,admin.,Single,Secondary,No,2290,Yes,No,Cellular,18,may,2301,1,-1,0,unknown,Yes
33,management,Married,Tertiary,No,679,No,No,Cellular,5,aug,1109,2,-1,0,unknown,Yes
21,blue-collar,Married,Primary,No,-172,Yes,Yes,Cellular,15,may,409,1,361,3,failure,Yes
46,self-employed,Married,Secondary,No,548,No,No,Cellular,12,aug,1181,4,-1,0,unknown,Yes
38,technician,Single,Secondary,No,565,Yes,No,Cellular,30,apr,1143,1,-1,0,unknown,Yes
32,services,Married,Primary,No,228,Yes,No,Cellular,21,jul,1017,6,-1,0,unknown,Yes
34,self-employed,Married,Tertiary,No,0,No,No,Cellular,28,aug,730,11,-1,0,unknown,Yes
49,admin.,Single,Tertiary,No,228,Yes,No,Cellular,2,mar,368,1,-1,0,unknown,Yes
31,technician,Single,Tertiary,No,454,No,No,Cellular,30,apr,266,1,-1,0,unknown,Yes
32,self-employed,Married,Secondary,No,514,Yes,No,Cellular,11,jul,812,1,-1,0,unknown,Yes
38,blue-collar,Single,Tertiary,No,2885,Yes,No,Unknown,20,jun,1422,10,-1,0,unknown,Yes
27,blue-collar,Single,Tertiary,No,567,No,No,Cellular,25,nov,238,2,184,1,success,Yes
78,unknown,Married,Unknown,No,2235,No,No,Telephone,14,apr,300,3,-1,0,unknown,Yes
60,retired,Married,Secondary,No,5267,No,No,Cellular,4,sep,520,1,-1,0,unknown,Yes
36,admin.,Married,Tertiary,No,29,No,No,Cellular,12,aug,576,1,-1,0,unknown,Yes
75,retired,Married,Secondary,No,291,No,No,Cellular,12,aug,350,1,182,2,success,Yes
30,management,Single,Tertiary,No,4889,No,No,Cellular,11,aug,545,2,-1,0,unknown,Yes
30,management,Single,Tertiary,No,502,No,Yes,Cellular,18,jul,572,1,-1,0,unknown,Yes
50,admin.,Married,Secondary,No,3608,Yes,No,Cellular,13,nov,176,2,197,2,success,Yes
37,management,Married,Tertiary,No,3556,No,No,Cellular,9,nov,268,1,-1,0,unknown,Yes
60,admin.,Divorced,Secondary,No,-41,Yes,Yes,Cellular,6,feb,1658,1,262,1,failure,Yes
26,management,Single,Tertiary,No,3944,Yes,No,Cellular,14,may,974,2,-1,0,unknown,Yes
49,services,Married,Secondary,No,202,Yes,No,Cellular,17,nov,651,2,104,1,failure,Yes
40,technician,Single,Tertiary,No,1175,No,No,Cellular,14,apr,184,1,-1,0,unknown,Yes
46,admin.,Married,Secondary,No,974,No,No,Cellular,17,mar,178,1,-1,0,unknown,Yes
38,management,Single,Tertiary,No,3141,No,No,Cellular,9,nov,347,4,189,2,success,Yes
74,retired,Divorced,Secondary,No,4079,No,No,Cellular,19,oct,343,3,-1,0,unknown,Yes
35,services,Single,Tertiary,No,0,No,No,Cellular,3,jul,704,1,-1,0,unknown,Yes
50,unemployed,Married,Secondary,No,3357,No,No,Cellular,9,jun,239,4,-1,0,unknown,Yes
54,management,Married,Primary,No,2587,No,No,Cellular,2,jun,236,2,-1,0,unknown,Yes
35,management,Divorced,Tertiary,No,434,Yes,No,Cellular,13,aug,1314,2,-1,0,unknown,Yes
36,unemployed,Single,Tertiary,No,1291,No,No,Cellular,3,feb,298,1,-1,0,unknown,Yes
30,blue-collar,Single,Secondary,No,315,No,No,Cellular,23,jun,1407,1,-1,0,unknown,Yes
36,services,Married,Secondary,No,394,No,No,Cellular,5,aug,324,1,-1,0,unknown,Yes
41,management,Married,Tertiary,No,5561,No,No,Cellular,20,aug,649,2,-1,0,unknown,Yes
30,admin.,Single,Secondary,No,3528,No,No,Cellular,4,aug,250,1,92,2,failure,Yes
39,entrepreneur,Married,Primary,No,437,Yes,No,Unknown,27,oct,150,1,-1,0,unknown,Yes
34,services,Single,Tertiary,No,3119,No,No,Cellular,16,oct,306,1,-1,0,unknown,Yes
32,services,Married,Secondary,No,264,Yes,Yes,Cellular,19,nov,1502,1,-1,0,unknown,Yes
35,unemployed,Married,Primary,No,3285,No,No,Cellular,21,nov,1555,2,-1,0,unknown,Yes
50,management,Married,Tertiary,No,1396,No,No,Cellular,25,aug,731,6,-1,0,unknown,Yes
28,services,Married,Secondary,No,510,Yes,Yes,Cellular,8,jul,1767,2,-1,0,unknown,Yes
44,blue-collar,Married,Primary,No,-101,Yes,No,Cellular,15,may,679,1,366,4,failure,Yes
32,blue-collar,Married,Primary,No,634,No,No,Cellular,29,jan,696,1,-1,0,unknown,Yes
30,management,Single,Tertiary,No,4210,No,No,Cellular,12,aug,796,4,-1,0,unknown,Yes
59,retired,Married,Secondary,No,0,No,No,Unknown,5,jun,812,1,-1,0,unknown,Yes
35,technician,Divorced,Secondary,No,84,Yes,Yes,Cellular,6,may,954,1,-1,0,unknown,Yes
30,blue-collar,Married,Secondary,No,278,Yes,Yes,Unknown,23,may,1073,1,-1,0,unknown,Yes
42,management,Married,Unknown,No,849,Yes,No,Cellular,8,oct,667,1,321,1,other,Yes
63,retired,Married,Secondary,No,1612,No,No,Telephone,17,feb,233,2,-1,0,unknown,Yes
35,technician,Single,Secondary,No,204,Yes,No,Cellular,25,may,236,1,-1,0,unknown,Yes
43,unemployed,Divorced,Secondary,No,1854,No,No,Cellular,30,apr,323,1,-1,0,unknown,Yes
27,technician,Single,Tertiary,No,4661,No,No,Cellular,8,apr,114,1,-1,0,unknown,Yes
29,self-employed,Single,Tertiary,No,1579,No,No,Cellular,13,jul,178,1,181,4,success,Yes
54,unemployed,Married,Secondary,No,1561,No,No,Cellular,25,may,352,3,186,2,failure,Yes
80,retired,Married,Primary,No,1468,No,No,Cellular,13,jan,330,3,-1,0,unknown,Yes
57,blue-collar,Married,Secondary,No,2887,No,No,Cellular,21,aug,819,10,-1,0,unknown,Yes
33,management,Single,Tertiary,No,224,No,No,Cellular,23,sep,409,2,92,4,success,Yes
65,retired,Married,Primary,No,1760,No,No,Cellular,18,aug,855,4,-1,0,unknown,Yes
59,admin.,Married,Secondary,No,3735,No,No,Cellular,17,jun,243,3,91,6,success,Yes
30,housemaid,Single,Tertiary,No,19,No,No,Cellular,4,aug,139,1,92,5,success,Yes
28,blue-collar,Married,Secondary,No,61,Yes,No,Cellular,4,may,226,2,319,1,success,Yes
29,technician,Married,Secondary,No,95,No,Yes,Cellular,3,feb,172,3,-1,0,unknown,Yes
31,self-employed,Married,Tertiary,No,5,Yes,Yes,Cellular,21,nov,635,1,135,2,failure,Yes
31,management,Single,Secondary,No,360,Yes,No,Cellular,18,may,309,1,-1,0,unknown,Yes
49,blue-collar,Married,Secondary,No,1730,Yes,No,Cellular,4,aug,605,2,92,4,success,Yes
43,unemployed,Married,Tertiary,No,0,No,No,Cellular,16,jul,745,1,281,1,failure,Yes
40,unemployed,Single,Tertiary,No,7968,No,No,Cellular,2,mar,263,2,180,2,success,Yes
39,unemployed,Married,Primary,No,7005,Yes,No,Cellular,28,jul,429,2,184,3,success,Yes
71,technician,Married,Secondary,No,3020,No,No,Telephone,30,jul,304,1,270,3,failure,Yes
38,self-employed,Single,Tertiary,No,605,No,No,Telephone,18,jun,1603,10,-1,0,unknown,Yes
30,management,Single,Tertiary,No,376,Yes,No,Cellular,21,nov,710,1,-1,0,unknown,Yes
45,unemployed,Married,Secondary,No,891,Yes,No,Unknown,7,jan,118,1,-1,0,unknown,Yes
67,retired,Divorced,Secondary,No,704,No,No,Cellular,6,may,613,1,87,3,success,Yes
58,admin.,Married,Secondary,No,4348,Yes,No,Cellular,23,jun,790,4,141,1,other,Yes
45,admin.,Divorced,Secondary,No,2353,Yes,No,Cellular,5,mar,182,1,107,2,other,Yes
34,management,Married,Tertiary,No,8000,No,No,Cellular,12,feb,291,1,260,2,failure,Yes
27,technician,Single,Tertiary,No,2781,Yes,No,Cellular,24,may,168,1,389,1,failure,Yes
51,blue-collar,Married,Primary,No,541,No,No,Cellular,11,aug,663,3,-1,0,unknown,Yes
38,management,Married,Unknown,No,3576,No,No,Cellular,26,may,579,1,-1,0,unknown,Yes
28,management,Single,Tertiary,No,2725,No,No,Cellular,16,jun,292,1,504,1,failure,Yes
25,student,Single,Secondary,No,2354,No,No,Cellular,5,feb,226,7,-1,0,unknown,Yes
37,services,Married,Secondary,No,775,No,No,Cellular,14,aug,150,2,-1,0,unknown,Yes
38,blue-collar,Married,Secondary,No,622,Yes,No,Unknown,21,may,611,2,-1,0,unknown,Yes
37,technician,Single,Secondary,No,4,No,No,Cellular,11,aug,933,1,-1,0,unknown,Yes
34,management,Single,Tertiary,No,5,No,No,Cellular,18,aug,370,2,-1,0,unknown,Yes
37,technician,Single,Tertiary,No,3943,No,No,Cellular,6,apr,1138,2,138,1,failure,Yes
76,retired,Divorced,Primary,No,802,No,No,Cellular,9,mar,241,1,181,5,success,Yes
48,management,Married,Tertiary,No,2351,No,No,Cellular,15,sep,150,1,105,3,success,Yes
49,technician,Divorced,Tertiary,No,1807,Yes,No,Cellular,12,mar,229,1,-1,0,unknown,Yes
62,housemaid,Married,Secondary,No,2,No,No,Cellular,3,nov,322,1,-1,0,unknown,Yes
33,services,Single,Unknown,No,2297,No,No,Cellular,27,jul,527,1,-1,0,unknown,Yes
19,student,Single,Unknown,No,779,No,No,Cellular,1,apr,184,4,-1,0,unknown,Yes
25,student,Single,Secondary,No,108,No,No,Cellular,29,apr,305,3,-1,0,unknown,Yes
31,services,Divorced,Primary,No,459,Yes,No,Cellular,7,may,623,1,293,1,success,Yes
38,technician,Single,Tertiary,No,110,No,No,Unknown,17,jun,1051,3,-1,0,unknown,Yes
31,technician,Single,Tertiary,No,13711,Yes,No,Cellular,20,nov,1532,3,-1,0,unknown,Yes
24,student,Single,Tertiary,No,3415,No,No,Cellular,27,apr,97,1,-1,0,unknown,Yes
24,self-employed,Single,Tertiary,No,2376,No,No,Cellular,27,apr,122,1,-1,0,unknown,Yes
26,technician,Single,Secondary,No,181,No,No,Cellular,20,apr,158,2,-1,0,unknown,Yes
73,retired,Married,Tertiary,No,448,No,No,Cellular,24,mar,136,1,-1,0,unknown,Yes
29,entrepreneur,Married,Secondary,No,714,Yes,Yes,Cellular,13,may,482,2,-1,0,unknown,Yes
49,admin.,Married,Secondary,No,3608,Yes,No,Cellular,30,apr,252,1,168,1,success,Yes
42,management,Married,Primary,No,5310,Yes,No,Cellular,25,nov,968,2,97,4,success,Yes
68,retired,Single,Tertiary,No,2144,No,No,Cellular,26,jan,708,1,96,3,success,Yes
60,management,Married,Tertiary,No,2281,No,No,Cellular,5,feb,230,2,-1,0,unknown,Yes
53,management,Divorced,Tertiary,No,2679,No,No,Cellular,20,nov,295,3,-1,0,unknown,Yes
62,retired,Married,Secondary,No,1495,No,No,Cellular,2,feb,265,1,-1,0,unknown,Yes
33,management,Single,Tertiary,No,1304,Yes,No,Cellular,18,may,536,2,-1,0,unknown,Yes
36,housemaid,Married,Primary,No,78,Yes,No,Telephone,30,jul,2692,9,-1,0,unknown,Yes
46,services,Married,Primary,No,437,Yes,No,Cellular,13,may,546,3,-1,0,unknown,Yes
37,housemaid,Married,Secondary,No,7433,No,Yes,Cellular,5,feb,630,3,-1,0,unknown,Yes
53,blue-collar,Married,Secondary,No,6112,No,No,Cellular,3,feb,211,1,-1,0,unknown,Yes
34,admin.,Married,Secondary,No,155,No,No,Cellular,5,feb,696,2,-1,0,unknown,Yes
24,blue-collar,Single,Secondary,No,9883,No,No,Cellular,8,jul,210,5,-1,0,unknown,Yes
36,management,Married,Tertiary,No,495,No,No,Cellular,11,sep,91,1,37,5,success,Yes
34,technician,Married,Secondary,No,294,Yes,No,Cellular,9,dec,265,1,184,3,success,Yes
48,blue-collar,Single,Primary,No,8990,No,No,Telephone,2,feb,1790,2,-1,0,unknown,Yes
43,self-employed,Single,Unknown,No,3173,No,No,Unknown,15,may,746,1,-1,0,unknown,Yes
32,technician,Divorced,Tertiary,No,53,No,No,Cellular,22,aug,671,2,-1,0,unknown,Yes
46,blue-collar,Married,Secondary,No,640,Yes,No,Cellular,12,mar,215,1,182,4,success,Yes
32,blue-collar,Single,Secondary,No,217,Yes,No,Cellular,15,may,692,3,-1,0,unknown,Yes
45,blue-collar,Married,Primary,No,804,Yes,No,Unknown,16,may,528,1,-1,0,unknown,Yes
29,unemployed,Single,Primary,No,1374,No,No,Cellular,17,nov,309,3,208,4,success,Yes
25,management,Single,Tertiary,No,3,Yes,Yes,Cellular,16,apr,1034,1,-1,0,unknown,Yes
20,student,Single,Secondary,No,502,No,No,Cellular,30,apr,261,1,-1,0,unknown,Yes
45,blue-collar,Married,Secondary,No,61,Yes,No,Unknown,26,may,745,4,-1,0,unknown,Yes
42,admin.,Divorced,Secondary,No,153,Yes,No,Unknown,16,may,844,1,-1,0,unknown,Yes
29,blue-collar,Married,Secondary,No,8,Yes,Yes,Cellular,10,jul,627,1,-1,0,unknown,Yes
23,self-employed,Single,Tertiary,No,780,No,No,Cellular,16,sep,393,1,183,3,success,Yes
37,management,Married,Tertiary,No,630,No,No,Cellular,30,apr,315,1,87,1,success,Yes
35,management,Married,Tertiary,No,2161,No,No,Cellular,9,sep,569,3,-1,0,unknown,Yes
61,retired,Married,Tertiary,No,32685,No,No,Cellular,2,mar,1447,2,-1,0,unknown,Yes
31,management,Single,Tertiary,No,3384,No,No,Cellular,16,sep,153,1,104,2,success,Yes
41,management,Married,Primary,No,5310,Yes,No,Cellular,17,nov,984,1,-1,0,unknown,Yes
34,blue-collar,Divorced,Secondary,No,383,Yes,No,Unknown,13,may,2231,1,-1,0,unknown,Yes
32,services,Single,Secondary,No,772,Yes,No,Unknown,15,may,697,3,-1,0,unknown,Yes
32,technician,Married,Tertiary,No,2976,Yes,No,Cellular,5,feb,783,1,175,5,failure,Yes
34,technician,Single,Secondary,No,2729,Yes,No,Cellular,18,nov,835,1,-1,0,unknown,Yes
35,blue-collar,Married,Unknown,No,520,Yes,No,Cellular,17,apr,476,1,-1,0,unknown,Yes
44,admin.,Married,Secondary,No,205,No,No,Cellular,3,nov,289,1,-1,0,unknown,Yes
32,services,Single,Unknown,No,2378,No,No,Cellular,17,nov,1132,2,-1,0,unknown,Yes
34,admin.,Married,Secondary,No,48,Yes,No,Cellular,7,may,1806,2,287,3,other,Yes
50,entrepreneur,Married,Primary,No,461,Yes,No,Unknown,15,may,651,32,-1,0,unknown,Yes
32,technician,Single,Secondary,No,116,Yes,No,Cellular,20,aug,718,2,-1,0,unknown,Yes
23,blue-collar,Married,Secondary,No,272,No,No,Cellular,14,aug,100,2,-1,0,unknown,Yes
32,blue-collar,Single,Secondary,No,799,No,Yes,Cellular,23,jul,2078,6,-1,0,unknown,Yes
60,housemaid,Married,Secondary,No,0,No,No,Telephone,3,aug,676,2,181,5,failure,Yes
44,admin.,Single,Secondary,No,1534,No,No,Cellular,10,nov,95,1,95,3,success,Yes
